"","Identifiant.x","Lieu","Numéro.voie","Nom.voie","lon","lat","num_voie","Nom_df","Identifiant.y","Type.Objet","Modèle","Voie","Commune","Disponibilité","identifiant","type","payant","adresse.x","arrondissement","horaires_periode","horaires_lundi","horaires_mardi","horaires_mercredi","horaires_jeudi","horaires_vendredi","horaires_samedi","horaires_dimanche","adresse.y","nom_gerant","type_espace_vert","type_jardin_partage","domaine","proprietaire_terrain","statut_plu","amenagements","mail_1","internet_1","Icons","Couleur"
"1673",NA,"Fontaines",NA,NA,2.34198623563525,48.894997243287,NA,"Fontaines",450080995,"FONTAINE_2EN1","Mât source","RUE EMILE BLEMONT","PARIS 18EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1674",NA,"Fontaines",NA,NA,2.40199497902704,48.869822836386,NA,"Fontaines",450085260,"FONTAINE_2EN1","Mât source","RUE HENRI POINCARE","PARIS 20EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1675",NA,"Fontaines",NA,NA,2.38293076053736,48.8935364505443,NA,"Fontaines",450085194,"FONTAINE_2EN1","Mât source","RUE DE L ARGONNE","PARIS 19EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1676",NA,"Fontaines",NA,NA,2.39443326506362,48.8649420255664,NA,"Fontaines",450085179,"FONTAINE_2EN1","Mât source","PLACE MARTIN NADAUD","PARIS 20EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1677",NA,"Fontaines",NA,NA,2.28854578658329,48.8321857054633,NA,"Fontaines",450085165,"FONTAINE_2EN1","Mât source","BOULEVARD LEFEBVRE","PARIS 15EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1678",NA,"Fontaines",NA,NA,2.29950314628439,48.8726168601017,NA,"Fontaines",450085267,"FONTAINE_2EN1","Mât source","AVENUE DES CHAMPS ELYSEES","PARIS 8EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1679",NA,"Fontaines",NA,NA,2.29747989965893,48.8868194559557,NA,"Fontaines",450085107,"FONTAINE_2EN1","Mât source","BOULEVARD BERTHIER","PARIS 17EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1680",NA,"Fontaines",NA,NA,2.37307926246351,48.8647037311243,NA,"Fontaines",450085257,"FONTAINE_2EN1","Mât source","RUE JACQUARD","PARIS 11EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1681",NA,"Fontaines",NA,NA,2.37094160230259,48.8984425483471,NA,"Fontaines",450085220,"FONTAINE_2EN1","Fontaine Totem 2en1 Atelier","BOULEVARD MACDONALD","PARIS 19EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1682",NA,"Fontaines",NA,NA,2.34029635886036,48.8601567340307,NA,"Fontaines",450085225,"FONTAINE_2EN1","Fontaine Totem 2en1 Atelier","RUE DE L AMIRAL COLIGNY","PARIS 1ER ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1683",NA,"Fontaines",NA,NA,2.33346840319295,48.8315620365129,NA,"Fontaines",450080754,"FONTAINE_ARCEAU","Fontaine Arceau","AVENUE RENE COTY","PARIS 14EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1684",NA,"Fontaines",NA,NA,2.37222871926003,48.8965730214238,NA,"Fontaines",450081006,"FONTAINE_ARCEAU","Fontaine Arceau","RUE D AUBERVILLIERS","PARIS 19EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1685",NA,"Fontaines",NA,NA,2.37097640716534,48.8570348185072,NA,"Fontaines",450019159,"FONTAINE_BOIS","GHM Bois","SQUARE BREGUET-SABIN","PARIS 11EME ARRONDISSEMENT","NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1686",NA,"Fontaines",NA,NA,2.41145490350573,48.8333002480665,NA,"Fontaines",450025387,"FONTAINE_BOIS","Wallace Bois","AVENUE DAUMESNIL","PARIS 12EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1687",NA,"Fontaines",NA,NA,2.45541038248776,48.835611462265,NA,"Fontaines",450025180,"FONTAINE_BOIS","Wallace Bois","ROUTE DU GRAND PRIEUR","PARIS 12EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1688",NA,"Fontaines",NA,NA,2.25896246725385,48.8706944713466,NA,"Fontaines",450026021,"FONTAINE_BOIS","Ville de Paris Bois","ROUTE DES LACS A MADRID","PARIS 16EME ARRONDISSEMENT","NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1689",NA,"Fontaines",NA,NA,2.4340027361846,48.8351512320076,NA,"Fontaines",450025721,"FONTAINE_BOIS","Wallace Bois","ALLEE ROYALE","PARIS 12EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1690",NA,"Fontaines",NA,NA,2.43284851570614,48.8264151788517,NA,"Fontaines",450025723,"FONTAINE_BOIS","Wallace Bois","AVENUE DES TRIBUNES","PARIS 12EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1691",NA,"Fontaines",NA,NA,2.35590968242719,48.8184256483907,NA,"Fontaines",450072251,"FONTAINE_BOIS","GHM Bois","PARC KELLERMANN","PARIS 13EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1692",NA,"Fontaines",NA,NA,2.31216628942176,48.8334312513306,NA,"Fontaines",450072308,"FONTAINE_BOIS","Ville de Paris Bois","RUE VERCINGETORIX","PARIS 14EME ARRONDISSEMENT","NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1693",NA,"Fontaines",NA,NA,2.3610034303039,48.8640351970904,NA,"Fontaines",450071601,"FONTAINE_BOIS","Fontaine des Bois, Parcs et Jardins","RUE DE BRETAGNE","PARIS 3EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1694",NA,"Fontaines",NA,NA,2.35028817759944,48.8395974275441,NA,"Fontaines",450071816,"FONTAINE_BOIS","Fontaine des Bois, Parcs et Jardins","RUE CENSIER","PARIS 5EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1695",NA,"Fontaines",NA,NA,2.36849670426331,48.8506054773725,NA,"Fontaines",450072166,"FONTAINE_BOIS","Particulier","BOULEVARD DE LA BASTILLE","PARIS 12EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1696",NA,"Fontaines",NA,NA,2.28948218016347,48.8438065360078,NA,"Fontaines",450072328,"FONTAINE_BOIS","Fontaine des Bois, Parcs et Jardins","RUE DE L EGLISE","PARIS 15EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1697",NA,"Fontaines",NA,NA,2.29746243544663,48.8286572575355,NA,"Fontaines",450072330,"FONTAINE_BOIS","Bayard D1","SQUARE DU DOCTEUR CALMETTE","PARIS 15EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1698",NA,"Fontaines",NA,NA,2.39718423867584,48.870429211271,NA,"Fontaines",450072590,"FONTAINE_BOIS","GHM Bois","RUE DE MENILMONTANT","PARIS 20EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1699",NA,"Fontaines",NA,NA,2.28967849233803,48.886079934613,NA,"Fontaines",450072443,"FONTAINE_BOIS","Bayard D1","SQUARE DE L AMERIQUE LATINE","PARIS 17EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1700",NA,"Fontaines",NA,NA,2.36132330638952,48.831378613928,NA,"Fontaines",450072208,"FONTAINE_BOIS","GHM Bois","SQUARE LOUIS SAY","PARIS 13EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1701",NA,"Fontaines",NA,NA,2.37015404850256,48.8314704804147,NA,"Fontaines",450072240,"FONTAINE_BOIS","GHM Bois","SQUARE HELOISE ET ABELARD","PARIS 13EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1702",NA,"Fontaines",NA,NA,2.33390959476774,48.854178753658,NA,"Fontaines",450071821,"FONTAINE_BOIS","GHM Bois","SQUARE LAURENT PRACHE","PARIS 6EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1703",NA,"Fontaines",NA,NA,2.31303951073004,48.8509466906694,NA,"Fontaines",450071827,"FONTAINE_BOIS","GHM Bois","PLACE DU PRESIDENT MITHOUARD","PARIS 7EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1704",NA,"Fontaines",NA,NA,2.3619304353701,48.8755123730116,NA,"Fontaines",450071921,"FONTAINE_BOIS","GHM Bois","RUE DES RECOLLETS","PARIS 10EME ARRONDISSEMENT","NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1705",NA,"Fontaines",NA,NA,2.28568321071261,48.8488257306368,NA,"Fontaines",450072388,"FONTAINE_BOIS","GHM Bois","SQUARE PABLO CASALS","PARIS 15EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1706",NA,"Fontaines",NA,NA,2.24113070158678,48.8639616373139,NA,"Fontaines",450070534,"FONTAINE_BOIS","Ville de Paris Bois","CARREFOUR DE LONGCHAMP","PARIS 16EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1707",NA,"Fontaines",NA,NA,2.26167836903117,48.8620788715343,NA,"Fontaines",450070533,"FONTAINE_BOIS","Ville de Paris Bois","CHEMIN CEINTURE LAC INFERIEUR","PARIS 16EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1708",NA,"Fontaines",NA,NA,2.31558629307563,48.8879405160036,NA,"Fontaines",450072464,"FONTAINE_BOIS","GHM Bois","RUE CARDINET","PARIS 17EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1709",NA,"Fontaines",NA,NA,2.29539814395232,48.8512341205034,NA,"Fontaines",450072341,"FONTAINE_BOIS","GHM Bois","PLACE DUPLEIX","PARIS 15EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1710",NA,"Fontaines",NA,NA,2.31796736862346,48.8395115343833,NA,"Fontaines",450072343,"FONTAINE_BOIS","Metalco Fuente","PLACE 5 MARTYRS LYCEE BUFFON","PARIS 15EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1711",NA,"Fontaines",NA,NA,2.29468421056023,48.8678051148255,NA,"Fontaines",450072409,"FONTAINE_BOIS","Fontaine des Bois, Parcs et Jardins","PLACE DES ETATS UNIS","PARIS 16EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1712",NA,"Fontaines",NA,NA,2.32670996339317,48.8323786813139,NA,"Fontaines",450072275,"FONTAINE_BOIS","Wallace Bois","SQUARE FERDINAND BRUNOT","PARIS 14EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1713",NA,"Fontaines",NA,NA,2.35995099123778,48.857623916543,NA,"Fontaines",450071745,"FONTAINE_BOIS","Bayard D1","RUE DES ROSIERS","PARIS 4EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1714",NA,"Fontaines",NA,NA,2.36649777435519,48.8998866637971,NA,"Fontaines",450072547,"FONTAINE_BOIS","GHM Bois","RUE CHARLES HERMITE","PARIS 18EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1715",NA,"Fontaines",NA,NA,2.2376772194032,48.8554937033018,NA,"Fontaines",450070461,"FONTAINE_BOIS","Ville de Paris Bois","ROUTE DE SEVRES A NEUILLY","PARIS 16EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1716",NA,"Fontaines",NA,NA,2.22975927143427,48.8527519071203,NA,"Fontaines",450070462,"FONTAINE_BOIS","Ville de Paris Bois","ROUTE DES TRIBUNES","PARIS 16EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1717",NA,"Fontaines",NA,NA,2.2477931092588,48.8736947658657,NA,"Fontaines",450070467,"FONTAINE_BOIS","Ville de Paris Bois","ROUTE DE SEVRES A NEUILLY","PARIS 16EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1718",NA,"Fontaines",NA,NA,2.3889437857064,48.8635721138802,NA,"Fontaines",450072657,"FONTAINE_BOIS","GHM Bois","RUE DES AMANDIERS","PARIS 20EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1719",NA,"Fontaines",NA,NA,2.36537782992005,48.8593759445701,NA,"Fontaines",450071742,"FONTAINE_BOIS","GHM Bois","RUE VILLEHARDOUIN","PARIS 3EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1720",NA,"Fontaines",NA,NA,2.40146728315013,48.8559411232597,NA,"Fontaines",450077172,"FONTAINE_BOIS","GHM Bois","RUE VITRUVE","PARIS 20EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1721",NA,"Fontaines",NA,NA,2.40872854811589,48.8788397857962,NA,"Fontaines",450077177,"FONTAINE_BOIS","Santa Cole Atlantida","AVENUE RENE FONCK","PARIS 19EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1722",NA,"Fontaines",NA,NA,2.34842723938759,48.821894497983,NA,"Fontaines",450072802,"FONTAINE_BOIS","Santa Cole Atlantida","RUE BRILLAT SAVARIN","PARIS 13EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1723",NA,"Fontaines",NA,NA,2.36187159787203,48.8867375678809,NA,"Fontaines",450077560,"FONTAINE_BOIS","Santa Cole Atlantida","RUE DU DEPARTEMENT","PARIS 18EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1724",NA,"Fontaines",NA,NA,2.33841463264731,48.8875032417759,NA,"Fontaines",450077561,"FONTAINE_BOIS","","RUE NORVINS","PARIS 18EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1725",NA,"Fontaines",NA,NA,2.46894909340303,48.8343808159322,NA,"Fontaines",450077669,"FONTAINE_BOIS","Wallace Bois","AVENUE DE LA BELLE GABRIELLE","NOGENT-SUR-MARNE","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1726",NA,"Fontaines",NA,NA,2.33160764877882,48.8861537008972,NA,"Fontaines",450077690,"FONTAINE_BOIS","","RUE CAULAINCOURT","PARIS 18EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1727",NA,"Fontaines",NA,NA,2.39675741015296,48.86056615741,NA,"Fontaines",450077743,"FONTAINE_BOIS","Bayard D1","AVENUE TRANSVERSALE 2","PARIS 20EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1728",NA,"Fontaines",NA,NA,2.31898621522813,48.8394999381638,NA,"Fontaines",450077151,"FONTAINE_BOIS","Metalco Fuente","PLACE 5 MARTYRS LYCEE BUFFON","PARIS 15EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1729",NA,"Fontaines",NA,NA,2.32478113412762,48.8863902287919,NA,"Fontaines",450077494,"FONTAINE_BOIS","GHM Bois","RUE HELENE","PARIS 17EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1730",NA,"Fontaines",NA,NA,2.34918317892065,48.8219558556436,NA,"Fontaines",450080401,"FONTAINE_BOIS","Santa Cole Atlantida","RUE BRILLAT SAVARIN","PARIS 13EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1731",NA,"Fontaines",NA,NA,2.39814236693549,48.8696459400711,NA,"Fontaines",450080638,"FONTAINE_BOIS","Fontaine des Bois, Parcs et Jardins","RUE HELENE JAKUBOWICZ","PARIS 20EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1732",NA,"Fontaines",NA,NA,2.36329198108101,48.8964714922914,NA,"Fontaines",450080774,"FONTAINE_BOIS","Santa Cole Atlantida","RUE DU PRE","PARIS 18EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1733",NA,"Fontaines",NA,NA,2.36263428252493,48.8970658878587,NA,"Fontaines",450080776,"FONTAINE_BOIS","Santa Cole Atlantida","RUE DU PRE","PARIS 18EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1734",NA,"Fontaines",NA,NA,2.40971479325222,48.9091890115744,NA,"Fontaines",450080251,"FONTAINE_BOIS","","CIMETIERE PARISIEN DE PANTIN-BOBIGNY","PANTIN","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1735",NA,"Fontaines",NA,NA,2.37935365159689,48.7632220761988,NA,"Fontaines",450080198,"FONTAINE_BOIS","Fontaine des Bois, Parcs et Jardins","CIMETIERE PARISIEN DE THIAIS","THIAIS","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1736",NA,"Fontaines",NA,NA,2.39978586309882,48.8827772011118,NA,"Fontaines",450085185,"FONTAINE_BOIS","","SQUARE DE LA BUTTE DU CHAPEAU ROUGE","PARIS 19EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1737",NA,"Fontaines",NA,NA,2.4434011063579,48.8382174761459,NA,"Fontaines",450085074,"FONTAINE_BOIS","Wallace Bois","PARC FLORAL","PARIS 12EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1738",NA,"Fontaines",NA,NA,2.40631158595133,48.8662352843703,NA,"Fontaines",450019346,"FONTNE_WALLACE","Caryatides","PLACE OCTAVE CHANUTE","PARIS 20EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1739",NA,"Fontaines",NA,NA,2.31892774373086,48.8360464686649,NA,"Fontaines",450024985,"FONTNE_WALLACE","Brumisante","PLACE DE L ABBE JEAN LEBEUF","PARIS 14EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1740",NA,"Fontaines",NA,NA,2.38779902315788,48.8410792806814,NA,"Fontaines",450070377,"FONTNE_WALLACE","Caryatides","RUE DE CHARENTON","PARIS 12EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1741",NA,"Fontaines",NA,NA,2.29331018495779,48.83590418469,NA,"Fontaines",450024944,"FONTNE_WALLACE","Brumisante","PLACE HENRI ROLLET","PARIS 15EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1742",NA,"Fontaines",NA,NA,2.38159331653466,48.8297008924311,NA,"Fontaines",450070513,"FONTNE_WALLACE","Brumisante","ESPLANADE PIERRE VIDAL NAQUET","PARIS 13EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1743",NA,"Fontaines",NA,NA,2.37543902843939,48.8354848548698,NA,"Fontaines",450070388,"FTNE_MILLENAIRE","Fontaine du Millénaire","QUAI FRANCOIS MAURIAC","PARIS 13EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1744",NA,"Fontaines",NA,NA,2.38640264064777,48.8707260297476,NA,"Fontaines",450072618,"FONTAINE_BOIS","GHM Bois","PARC DE BELLEVILLE","PARIS 20EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
